sensor_id,timestamp,temperature,temperature_f,humidity
1,2025-04-07 06:09:04,28.99,84.19,66.23
1,2025-04-07 06:09:05,28.99,84.19,63.74
1,2025-04-07 06:09:06,28.99,84.19,68.92
1,2025-04-07 06:09:07,28.99,84.19,64.61
1,2025-04-07 06:09:08,28.99,84.19,66.51
1,2025-04-07 06:09:09,28.99,84.19,64.36
1,2025-04-07 06:09:10,28.99,84.19,61.97
1,2025-04-07 06:09:11,28.99,84.19,63.28
1,2025-04-07 06:09:12,28.99,84.19,65.11
1,2025-04-07 06:09:13,28.99,84.19,67.81
1,2025-04-07 06:09:14,28.99,84.19,66.7
1,2025-04-07 06:09:15,28.99,84.19,66.29
1,2025-04-07 06:09:16,28.99,84.19,61.99
1,2025-04-07 06:09:17,28.99,84.19,68.55
1,2025-04-07 06:09:18,28.99,84.19,66.46
1,2025-04-07 06:09:19,28.99,84.19,65.77
1,2025-04-07 06:09:20,28.99,84.19,68.28
1,2025-04-07 06:09:21,28.99,84.19,68.51
1,2025-04-07 06:09:22,28.99,84.19,68.32
1,2025-04-07 06:09:23,28.99,84.19,65.52
1,2025-04-07 06:09:24,28.99,84.19,64.0
1,2025-04-07 06:09:25,28.99,84.19,67.99
1,2025-04-07 06:09:26,28.99,84.19,63.28
1,2025-04-07 06:09:27,28.99,84.19,69.91
1,2025-04-07 06:09:28,28.99,84.19,66.07
1,2025-04-07 06:09:29,28.99,84.19,63.89
1,2025-04-07 06:09:30,28.99,84.19,63.55
1,2025-04-07 06:09:31,28.99,84.19,63.46
1,2025-04-07 06:09:32,28.99,84.19,66.29
1,2025-04-07 06:09:33,28.99,84.19,66.0
1,2025-04-07 06:09:34,28.99,84.19,63.54
1,2025-04-07 06:09:35,28.99,84.19,65.3
1,2025-04-07 06:09:36,28.99,84.19,63.28
1,2025-04-07 06:09:37,28.99,84.19,67.19
1,2025-04-07 06:09:38,28.99,84.19,65.9
1,2025-04-07 06:09:39,28.99,84.19,65.26
1,2025-04-07 06:09:40,28.99,84.19,63.44
1,2025-04-07 06:09:41,28.99,84.19,65.41
1,2025-04-07 06:09:42,28.99,84.19,65.18
1,2025-04-07 06:09:43,28.99,84.19,66.65
1,2025-04-07 06:09:44,28.99,84.19,66.35
1,2025-04-07 06:09:45,28.99,84.19,67.6
1,2025-04-07 06:09:46,28.99,84.19,65.04
1,2025-04-07 06:09:47,28.99,84.19,62.29
1,2025-04-07 06:09:48,28.99,84.19,67.99
1,2025-04-07 06:09:49,28.99,84.19,64.14
1,2025-04-07 06:09:50,28.99,84.19,63.8
1,2025-04-07 06:09:51,28.99,84.19,65.93
1,2025-04-07 06:09:52,28.99,84.19,66.62
1,2025-04-07 06:09:53,28.99,84.19,64.95
1,2025-04-07 06:09:54,28.99,84.19,64.94
1,2025-04-07 06:09:55,28.99,84.19,65.23
1,2025-04-07 06:09:56,28.99,84.19,68.85
1,2025-04-07 06:09:57,28.99,84.19,66.01
1,2025-04-07 06:09:58,28.99,84.19,64.08
1,2025-04-07 06:09:59,28.99,84.19,64.1
1,2025-04-07 06:10:00,28.99,84.19,65.51
1,2025-04-07 06:10:01,28.99,84.19,66.49
1,2025-04-07 06:10:02,28.99,84.19,66.98
1,2025-04-07 06:10:03,28.99,84.19,66.26
1,2025-04-07 06:10:04,28.99,84.19,64.33
1,2025-04-07 06:10:05,28.99,84.19,65.17
1,2025-04-07 06:10:06,28.99,84.19,67.48
1,2025-04-07 06:10:07,28.99,84.19,63.72
1,2025-04-07 06:10:08,28.99,84.19,65.08
1,2025-04-07 06:10:09,28.99,84.19,67.21
1,2025-04-07 06:10:10,28.99,84.19,67.76
1,2025-04-07 06:10:11,28.99,84.19,65.63
1,2025-04-07 06:10:12,28.99,84.19,65.19
1,2025-04-07 06:10:13,28.99,84.19,63.37
1,2025-04-07 06:10:14,28.99,84.19,67.07
1,2025-04-07 06:10:15,28.99,84.19,68.65
1,2025-04-07 06:10:16,28.99,84.19,71.14
1,2025-04-07 06:10:17,28.99,84.19,66.79
1,2025-04-07 06:10:18,28.99,84.19,65.91
1,2025-04-07 06:10:19,28.99,84.19,64.17
1,2025-04-07 06:10:20,28.99,84.19,62.26
1,2025-04-07 06:10:21,28.99,84.19,66.37
1,2025-04-07 06:10:22,28.99,84.19,70.71
1,2025-04-07 06:10:23,28.99,84.19,68.56
1,2025-04-07 06:10:24,28.99,84.19,68.25
1,2025-04-07 06:10:25,28.99,84.19,66.51
1,2025-04-07 06:10:26,28.99,84.19,66.73
1,2025-04-07 06:10:27,28.99,84.19,61.17
1,2025-04-07 06:10:28,28.99,84.19,67.54
1,2025-04-07 06:10:29,28.99,84.19,64.86
1,2025-04-07 06:10:30,28.99,84.19,64.61
1,2025-04-07 06:10:31,28.99,84.19,65.37
1,2025-04-07 06:10:32,28.99,84.19,65.3
1,2025-04-07 06:10:33,28.99,84.19,64.58
1,2025-04-07 06:10:34,28.99,84.19,66.04
1,2025-04-07 06:10:35,28.99,84.19,64.9
1,2025-04-07 06:10:36,28.99,84.19,66.22
1,2025-04-07 06:10:37,28.99,84.19,63.04
1,2025-04-07 06:10:38,28.99,84.19,65.59
1,2025-04-07 06:10:39,28.99,84.19,63.82
1,2025-04-07 06:10:40,28.99,84.19,64.73
1,2025-04-07 06:10:41,28.99,84.19,66.3
1,2025-04-07 06:10:42,28.99,84.19,62.81
1,2025-04-07 06:10:43,28.99,84.19,64.37
1,2025-04-07 06:10:44,28.99,84.19,67.15
1,2025-04-07 06:10:45,28.99,84.19,63.19
1,2025-04-07 06:10:46,28.99,84.19,69.57
1,2025-04-07 06:10:47,28.99,84.19,68.42
1,2025-04-07 06:10:48,28.99,84.19,65.03
1,2025-04-07 06:10:49,28.99,84.19,64.44
1,2025-04-07 06:10:50,28.99,84.19,66.42
1,2025-04-07 06:10:51,28.99,84.19,63.12
1,2025-04-07 06:10:52,28.99,84.19,62.01
1,2025-04-07 06:10:53,28.99,84.19,65.1
1,2025-04-07 06:10:54,28.99,84.19,65.75
1,2025-04-07 06:10:55,28.99,84.19,66.2
1,2025-04-07 06:10:56,28.99,84.19,64.79
1,2025-04-07 06:10:57,28.99,84.19,68.56
1,2025-04-07 06:10:58,28.99,84.19,63.03
1,2025-04-07 06:10:59,28.99,84.19,63.74
1,2025-04-07 06:11:00,28.99,84.19,66.99
1,2025-04-07 06:11:01,28.99,84.19,63.69
1,2025-04-07 06:11:02,28.99,84.19,63.62
1,2025-04-07 06:11:03,28.99,84.19,66.26
1,2025-04-07 06:11:04,28.99,84.19,63.91
1,2025-04-07 06:11:05,28.99,84.19,65.75
1,2025-04-07 06:11:06,28.99,84.19,64.62
1,2025-04-07 06:11:07,28.99,84.19,64.29
1,2025-04-07 06:11:08,28.99,84.19,61.81
1,2025-04-07 06:11:09,28.99,84.19,66.3
1,2025-04-07 06:11:10,28.99,84.19,63.52
1,2025-04-07 06:11:11,28.99,84.19,65.68
1,2025-04-07 06:11:12,28.99,84.18,64.99
1,2025-04-07 06:11:13,28.99,84.18,65.6
1,2025-04-07 06:11:14,28.99,84.18,65.72
1,2025-04-07 06:11:15,28.99,84.18,66.4
1,2025-04-07 06:11:16,28.99,84.18,64.56
1,2025-04-07 06:11:17,28.99,84.18,68.5
1,2025-04-07 06:11:18,28.99,84.18,62.32
1,2025-04-07 06:11:19,28.99,84.18,65.56
1,2025-04-07 06:11:20,28.99,84.18,67.69
1,2025-04-07 06:11:21,28.99,84.18,66.97
1,2025-04-07 06:11:22,28.99,84.18,64.07
1,2025-04-07 06:11:23,28.99,84.18,64.4
1,2025-04-07 06:11:24,28.99,84.18,64.0
1,2025-04-07 06:11:25,28.99,84.18,67.22
1,2025-04-07 06:11:26,28.99,84.18,64.54
1,2025-04-07 06:11:27,28.99,84.18,66.53
1,2025-04-07 06:11:28,28.99,84.18,66.55
1,2025-04-07 06:11:29,28.99,84.18,70.75
1,2025-04-07 06:11:30,28.99,84.18,66.64
1,2025-04-07 06:11:31,28.99,84.18,64.4
1,2025-04-07 06:11:32,28.99,84.18,63.1
1,2025-04-07 06:11:33,28.99,84.18,65.47
1,2025-04-07 06:11:34,28.99,84.18,65.78
1,2025-04-07 06:11:35,28.99,84.18,61.6
1,2025-04-07 06:11:36,28.99,84.18,64.59
1,2025-04-07 06:11:37,28.99,84.18,66.61
1,2025-04-07 06:11:38,28.99,84.18,64.95
1,2025-04-07 06:11:39,28.99,84.18,67.96
1,2025-04-07 06:11:40,28.99,84.18,62.9
1,2025-04-07 06:11:41,28.99,84.18,67.37
1,2025-04-07 06:11:42,28.99,84.18,67.85
1,2025-04-07 06:11:43,28.99,84.18,67.93
1,2025-04-07 06:11:44,28.99,84.18,62.89
1,2025-04-07 06:11:45,28.99,84.18,66.65
1,2025-04-07 06:11:46,28.99,84.18,64.68
1,2025-04-07 06:11:47,28.99,84.18,63.21
1,2025-04-07 06:11:48,28.99,84.18,65.19
1,2025-04-07 06:11:49,28.99,84.18,64.21
1,2025-04-07 06:11:50,28.99,84.18,67.86
1,2025-04-07 06:11:51,28.99,84.18,67.04
1,2025-04-07 06:11:52,28.99,84.18,63.71
1,2025-04-07 06:11:53,28.99,84.18,64.57
1,2025-04-07 06:11:54,28.99,84.18,65.26
1,2025-04-07 06:11:55,28.99,84.18,65.87
1,2025-04-07 06:11:56,28.99,84.18,68.03
1,2025-04-07 06:11:57,28.99,84.18,67.4
1,2025-04-07 06:11:58,28.99,84.18,66.12
1,2025-04-07 06:11:59,28.99,84.18,65.5
1,2025-04-07 06:12:00,28.99,84.18,62.47
1,2025-04-07 06:12:01,28.99,84.18,68.6
1,2025-04-07 06:12:02,28.99,84.18,65.13
1,2025-04-07 06:12:03,28.99,84.18,69.13
1,2025-04-07 06:12:04,28.99,84.18,66.41
1,2025-04-07 06:12:05,28.99,84.18,70.07
1,2025-04-07 06:12:06,28.99,84.18,67.23
1,2025-04-07 06:12:07,28.99,84.18,63.16
1,2025-04-07 06:12:08,28.99,84.18,64.79
1,2025-04-07 06:12:09,28.99,84.18,65.68
1,2025-04-07 06:12:10,28.99,84.18,64.27
1,2025-04-07 06:12:11,28.99,84.18,65.27
1,2025-04-07 06:12:12,28.99,84.18,63.29
1,2025-04-07 06:12:13,28.99,84.18,66.03
1,2025-04-07 06:12:14,28.99,84.18,66.49
1,2025-04-07 06:12:15,28.99,84.18,64.01
1,2025-04-07 06:12:16,28.99,84.18,69.9
1,2025-04-07 06:12:17,28.99,84.18,66.15
1,2025-04-07 06:12:18,28.99,84.18,64.39
1,2025-04-07 06:12:19,28.99,84.18,62.76
1,2025-04-07 06:12:20,28.99,84.18,66.14
1,2025-04-07 06:12:21,28.99,84.18,65.5
1,2025-04-07 06:12:22,28.99,84.18,67.59
1,2025-04-07 06:12:23,28.99,84.18,65.73
1,2025-04-07 06:12:24,28.99,84.18,63.63
1,2025-04-07 06:12:25,28.99,84.18,69.36
1,2025-04-07 06:12:26,28.99,84.18,66.89
1,2025-04-07 06:12:27,28.99,84.18,65.51
1,2025-04-07 06:12:28,28.99,84.18,66.35
1,2025-04-07 06:12:29,28.99,84.18,66.97
1,2025-04-07 06:12:30,28.99,84.18,63.16
1,2025-04-07 06:12:31,28.99,84.18,66.34
1,2025-04-07 06:12:32,28.99,84.18,65.12
1,2025-04-07 06:12:33,28.99,84.18,67.04
1,2025-04-07 06:12:34,28.99,84.18,64.54
1,2025-04-07 06:12:35,28.99,84.18,64.81
1,2025-04-07 06:12:36,28.99,84.18,69.35
1,2025-04-07 06:12:37,28.99,84.18,68.48
1,2025-04-07 06:12:38,28.99,84.18,59.43
1,2025-04-07 06:12:39,28.99,84.18,68.33
1,2025-04-07 06:12:40,28.99,84.18,65.87
1,2025-04-07 06:12:41,28.99,84.18,64.61
1,2025-04-07 06:12:42,28.99,84.18,64.01
1,2025-04-07 06:12:43,28.99,84.18,64.12
1,2025-04-07 06:12:44,28.99,84.18,64.66
1,2025-04-07 06:12:45,28.99,84.18,63.77
1,2025-04-07 06:12:46,28.99,84.18,63.31
1,2025-04-07 06:12:47,28.99,84.18,63.94
1,2025-04-07 06:12:48,28.99,84.18,66.67
1,2025-04-07 06:12:49,28.99,84.18,66.12
1,2025-04-07 06:12:50,28.99,84.18,67.13
1,2025-04-07 06:12:51,28.99,84.18,65.89
1,2025-04-07 06:12:52,28.99,84.18,63.41
1,2025-04-07 06:12:53,28.99,84.18,67.01
1,2025-04-07 06:12:54,28.99,84.18,64.01
1,2025-04-07 06:12:55,28.99,84.18,67.32
1,2025-04-07 06:12:56,28.99,84.18,63.69
1,2025-04-07 06:12:57,28.99,84.18,64.65
1,2025-04-07 06:12:58,28.99,84.18,65.3
1,2025-04-07 06:12:59,28.99,84.18,67.37
1,2025-04-07 06:13:00,28.99,84.18,66.37
1,2025-04-07 06:13:01,28.99,84.18,66.06
1,2025-04-07 06:13:02,28.99,84.18,69.79
1,2025-04-07 06:13:03,28.99,84.18,62.35
1,2025-04-07 06:13:04,28.99,84.18,63.95
1,2025-04-07 06:13:05,28.99,84.18,63.86
1,2025-04-07 06:13:06,28.99,84.18,62.48
1,2025-04-07 06:13:07,28.99,84.18,64.58
1,2025-04-07 06:13:08,28.99,84.18,67.4
1,2025-04-07 06:13:09,28.99,84.18,64.84
1,2025-04-07 06:13:10,28.99,84.18,65.36
1,2025-04-07 06:13:11,28.99,84.18,62.58
1,2025-04-07 06:13:12,28.99,84.18,64.43
1,2025-04-07 06:13:13,28.99,84.18,65.1
1,2025-04-07 06:13:14,28.99,84.18,67.31
1,2025-04-07 06:13:15,28.99,84.18,62.67
1,2025-04-07 06:13:16,28.99,84.18,65.11
1,2025-04-07 06:13:17,28.99,84.18,68.2
1,2025-04-07 06:13:18,28.99,84.18,65.13
1,2025-04-07 06:13:19,28.99,84.18,61.79
1,2025-04-07 06:13:20,28.99,84.18,68.58
1,2025-04-07 06:13:21,28.99,84.18,67.49
1,2025-04-07 06:13:22,28.99,84.18,67.76
1,2025-04-07 06:13:23,28.99,84.18,62.54
1,2025-04-07 06:13:24,28.99,84.18,69.05
1,2025-04-07 06:13:25,28.99,84.18,64.48
1,2025-04-07 06:13:26,28.99,84.18,65.01
1,2025-04-07 06:13:27,28.99,84.18,64.62
1,2025-04-07 06:13:28,28.99,84.18,67.92
1,2025-04-07 06:13:29,28.99,84.18,65.66
1,2025-04-07 06:13:30,28.99,84.18,66.99
1,2025-04-07 06:13:31,28.99,84.18,66.18
1,2025-04-07 06:13:32,28.99,84.18,65.83
1,2025-04-07 06:13:33,28.99,84.18,64.13
1,2025-04-07 06:13:34,28.99,84.18,69.65
1,2025-04-07 06:13:35,28.99,84.18,63.1
1,2025-04-07 06:13:36,28.99,84.18,66.85
1,2025-04-07 06:13:37,28.99,84.18,66.78
1,2025-04-07 06:13:38,28.99,84.18,68.33
1,2025-04-07 06:13:39,28.99,84.18,68.8
1,2025-04-07 06:13:40,28.99,84.18,65.75
1,2025-04-07 06:13:41,28.99,84.18,67.09
1,2025-04-07 06:13:42,28.99,84.18,69.55
1,2025-04-07 06:13:43,28.99,84.18,65.89
1,2025-04-07 06:13:44,28.99,84.18,63.89
1,2025-04-07 06:13:45,28.99,84.18,65.26
1,2025-04-07 06:13:46,28.99,84.18,63.42
1,2025-04-07 06:13:47,28.99,84.18,66.77
1,2025-04-07 06:13:48,28.99,84.18,68.15
1,2025-04-07 06:13:49,28.99,84.18,65.78
1,2025-04-07 06:13:50,28.99,84.18,62.78
1,2025-04-07 06:13:51,28.99,84.18,68.07
1,2025-04-07 06:13:52,28.99,84.18,62.47
1,2025-04-07 06:13:53,28.99,84.18,62.93
1,2025-04-07 06:13:54,28.99,84.18,65.67
1,2025-04-07 06:13:55,28.99,84.18,66.53
1,2025-04-07 06:13:56,28.99,84.18,66.87
1,2025-04-07 06:13:57,28.99,84.18,65.89
1,2025-04-07 06:13:58,28.99,84.18,69.55
1,2025-04-07 06:13:59,28.99,84.18,66.16
1,2025-04-07 06:14:00,28.99,84.18,68.1
1,2025-04-07 06:14:01,28.99,84.18,67.6
1,2025-04-07 06:14:02,28.99,84.18,63.44
1,2025-04-07 06:14:03,28.99,84.18,65.69
1,2025-04-07 06:14:04,28.99,84.18,70.27
1,2025-04-07 06:14:05,28.99,84.18,65.02
1,2025-04-07 06:14:06,28.99,84.18,64.68
1,2025-04-07 06:14:07,28.99,84.18,66.37
1,2025-04-07 06:14:08,28.99,84.18,65.09
1,2025-04-07 06:14:09,28.99,84.18,64.44
1,2025-04-07 06:14:10,28.99,84.18,65.06
1,2025-04-07 06:14:11,28.99,84.18,68.89
1,2025-04-07 06:14:12,28.99,84.18,65.75
1,2025-04-07 06:14:13,28.99,84.18,63.37
1,2025-04-07 06:14:14,28.99,84.18,63.0
1,2025-04-07 06:14:15,28.99,84.18,70.44
1,2025-04-07 06:14:16,28.99,84.18,65.58
1,2025-04-07 06:14:17,28.99,84.18,66.9
1,2025-04-07 06:14:18,28.99,84.18,64.48
1,2025-04-07 06:14:19,28.99,84.18,66.67
1,2025-04-07 06:14:20,28.99,84.18,68.95
1,2025-04-07 06:14:21,28.99,84.18,64.72
1,2025-04-07 06:14:22,28.99,84.18,66.94
1,2025-04-07 06:14:23,28.99,84.18,63.22
1,2025-04-07 06:14:24,28.99,84.18,70.07
1,2025-04-07 06:14:25,28.99,84.18,66.56
1,2025-04-07 06:14:26,28.99,84.18,65.2
1,2025-04-07 06:14:27,28.99,84.17,65.43
1,2025-04-07 06:14:28,28.99,84.17,65.01
1,2025-04-07 06:14:29,28.99,84.17,65.11
1,2025-04-07 06:14:30,28.99,84.17,61.13
1,2025-04-07 06:14:31,28.99,84.17,65.83
1,2025-04-07 06:14:32,28.99,84.17,65.75
1,2025-04-07 06:14:33,28.99,84.17,67.01
1,2025-04-07 06:14:34,28.99,84.17,64.98
1,2025-04-07 06:14:35,28.99,84.17,64.49
1,2025-04-07 06:14:36,28.99,84.17,66.01
1,2025-04-07 06:14:37,28.99,84.17,62.8
1,2025-04-07 06:14:38,28.99,84.17,66.32
1,2025-04-07 06:14:39,28.99,84.17,62.3
1,2025-04-07 06:14:40,28.99,84.17,68.27
1,2025-04-07 06:14:41,28.99,84.17,67.4
1,2025-04-07 06:14:42,28.99,84.17,64.18
1,2025-04-07 06:14:43,28.99,84.17,67.35
1,2025-04-07 06:14:44,28.99,84.17,66.25
1,2025-04-07 06:14:45,28.99,84.17,64.01
1,2025-04-07 06:14:46,28.99,84.17,61.98
1,2025-04-07 06:14:47,28.99,84.17,66.66
1,2025-04-07 06:14:48,28.99,84.17,64.44
1,2025-04-07 06:14:49,28.99,84.17,68.22
1,2025-04-07 06:14:50,28.99,84.17,66.06
1,2025-04-07 06:14:51,28.99,84.17,64.63
1,2025-04-07 06:14:52,28.99,84.17,69.63
1,2025-04-07 06:14:53,28.99,84.17,67.18
1,2025-04-07 06:14:54,28.99,84.17,58.72
1,2025-04-07 06:14:55,28.99,84.17,65.06
1,2025-04-07 06:14:56,28.99,84.17,63.26
1,2025-04-07 06:14:57,28.99,84.17,64.43
1,2025-04-07 06:14:58,28.99,84.17,65.74
1,2025-04-07 06:14:59,28.99,84.17,66.74
1,2025-04-07 06:15:00,28.99,84.17,66.55
1,2025-04-07 06:15:01,28.98,84.17,68.19
1,2025-04-07 06:15:02,28.98,84.17,67.3
1,2025-04-07 06:15:03,28.98,84.17,67.18
1,2025-04-07 06:15:04,28.98,84.17,66.43
1,2025-04-07 06:15:05,28.98,84.17,68.6
1,2025-04-07 06:15:06,28.98,84.17,65.4
1,2025-04-07 06:15:07,28.98,84.17,65.45
1,2025-04-07 06:15:08,28.98,84.17,62.22
1,2025-04-07 06:15:09,28.98,84.17,68.14
1,2025-04-07 06:15:10,28.98,84.17,65.88
1,2025-04-07 06:15:11,28.98,84.17,71.9
1,2025-04-07 06:15:12,28.98,84.17,65.22
1,2025-04-07 06:15:13,28.98,84.17,66.21
1,2025-04-07 06:15:14,28.98,84.17,67.12
1,2025-04-07 06:15:15,28.98,84.17,63.83
1,2025-04-07 06:15:16,28.98,84.17,66.75
1,2025-04-07 06:15:17,28.98,84.17,66.1
1,2025-04-07 06:15:18,28.98,84.17,65.42
1,2025-04-07 06:15:19,28.98,84.17,68.38
1,2025-04-07 06:15:20,28.98,84.17,64.22
1,2025-04-07 06:15:21,28.98,84.17,66.58
1,2025-04-07 06:15:22,28.98,84.17,68.94
1,2025-04-07 06:15:23,28.98,84.17,64.62
1,2025-04-07 06:15:24,28.98,84.17,65.44
1,2025-04-07 06:15:25,28.98,84.17,70.72
1,2025-04-07 06:15:26,28.98,84.17,66.98
1,2025-04-07 06:15:27,28.98,84.17,65.02
1,2025-04-07 06:15:28,28.98,84.17,67.64
1,2025-04-07 06:15:29,28.98,84.17,64.9
1,2025-04-07 06:15:30,28.98,84.17,62.9
1,2025-04-07 06:15:31,28.98,84.17,68.78
1,2025-04-07 06:15:32,28.98,84.17,63.83
1,2025-04-07 06:15:33,28.98,84.17,70.94
1,2025-04-07 06:15:34,28.98,84.17,65.05
1,2025-04-07 06:15:35,28.98,84.17,70.3
1,2025-04-07 06:15:36,28.98,84.17,63.3
1,2025-04-07 06:15:37,28.98,84.17,68.08
1,2025-04-07 06:15:38,28.98,84.17,67.03
1,2025-04-07 06:15:39,28.98,84.17,67.71
1,2025-04-07 06:15:40,28.98,84.17,67.97
1,2025-04-07 06:15:41,28.98,84.17,65.04
1,2025-04-07 06:15:42,28.98,84.17,63.42
1,2025-04-07 06:15:43,28.98,84.17,65.93
1,2025-04-07 06:15:44,28.98,84.17,66.48
1,2025-04-07 06:15:45,28.98,84.17,65.09
1,2025-04-07 06:15:46,28.98,84.17,66.59
1,2025-04-07 06:15:47,28.98,84.17,66.69
1,2025-04-07 06:15:48,28.98,84.17,64.21
1,2025-04-07 06:15:49,28.98,84.17,66.82
1,2025-04-07 06:15:50,28.98,84.17,65.5
1,2025-04-07 06:15:51,28.98,84.17,64.63
1,2025-04-07 06:15:52,28.98,84.17,67.61
1,2025-04-07 06:15:53,28.98,84.17,64.48
1,2025-04-07 06:15:54,28.98,84.17,65.12
1,2025-04-07 06:15:55,28.98,84.17,66.18
1,2025-04-07 06:15:56,28.98,84.17,68.78
1,2025-04-07 06:15:57,28.98,84.17,66.42
1,2025-04-07 06:15:58,28.98,84.17,67.09
1,2025-04-07 06:15:59,28.98,84.17,65.44
1,2025-04-07 06:16:00,28.98,84.17,65.88
1,2025-04-07 06:16:01,28.98,84.17,65.94
1,2025-04-07 06:16:02,28.98,84.17,66.62
1,2025-04-07 06:16:03,28.98,84.17,65.44
1,2025-04-07 06:16:04,28.98,84.17,68.71
1,2025-04-07 06:16:05,28.98,84.17,65.29
1,2025-04-07 06:16:06,28.98,84.17,62.62
1,2025-04-07 06:16:07,28.98,84.17,71.52
1,2025-04-07 06:16:08,28.98,84.17,65.38
1,2025-04-07 06:16:09,28.98,84.17,68.66
1,2025-04-07 06:16:10,28.98,84.17,68.84
1,2025-04-07 06:16:11,28.98,84.17,67.93
1,2025-04-07 06:16:12,28.98,84.17,65.64
1,2025-04-07 06:16:13,28.98,84.17,66.61
1,2025-04-07 06:16:14,28.98,84.17,63.49
1,2025-04-07 06:16:15,28.98,84.17,70.02
1,2025-04-07 06:16:16,28.98,84.17,64.33
1,2025-04-07 06:16:17,28.98,84.17,65.53
1,2025-04-07 06:16:18,28.98,84.17,66.23
1,2025-04-07 06:16:19,28.98,84.17,65.82
1,2025-04-07 06:16:20,28.98,84.17,64.72
1,2025-04-07 06:16:21,28.98,84.17,68.82
1,2025-04-07 06:16:22,28.98,84.17,67.94
1,2025-04-07 06:16:23,28.98,84.17,66.68
1,2025-04-07 06:16:24,28.98,84.17,65.24
1,2025-04-07 06:16:25,28.98,84.17,68.16
1,2025-04-07 06:16:26,28.98,84.17,65.11
1,2025-04-07 06:16:27,28.98,84.17,69.18
1,2025-04-07 06:16:28,28.98,84.17,66.26
1,2025-04-07 06:16:29,28.98,84.17,68.5
1,2025-04-07 06:16:30,28.98,84.17,65.81
1,2025-04-07 06:16:31,28.98,84.17,66.18
1,2025-04-07 06:16:32,28.98,84.17,68.49
1,2025-04-07 06:16:33,28.98,84.17,70.42
1,2025-04-07 06:16:34,28.98,84.17,69.16
1,2025-04-07 06:16:35,28.98,84.17,67.79
1,2025-04-07 06:16:36,28.98,84.17,67.22
1,2025-04-07 06:16:37,28.98,84.17,65.02
1,2025-04-07 06:16:38,28.98,84.17,66.63
1,2025-04-07 06:16:39,28.98,84.17,64.21
1,2025-04-07 06:16:40,28.98,84.17,66.79
1,2025-04-07 06:16:41,28.98,84.17,66.92
1,2025-04-07 06:16:42,28.98,84.17,62.12
1,2025-04-07 06:16:43,28.98,84.17,66.11
1,2025-04-07 06:16:44,28.98,84.17,66.87
1,2025-04-07 06:16:45,28.98,84.17,65.87
1,2025-04-07 06:16:46,28.98,84.17,66.75
1,2025-04-07 06:16:47,28.98,84.17,63.35
1,2025-04-07 06:16:48,28.98,84.17,64.49
1,2025-04-07 06:16:49,28.98,84.17,68.11
1,2025-04-07 06:16:50,28.98,84.17,66.04
1,2025-04-07 06:16:51,28.98,84.17,66.72
1,2025-04-07 06:16:52,28.98,84.17,64.94
1,2025-04-07 06:16:53,28.98,84.17,66.08
1,2025-04-07 06:16:54,28.98,84.17,61.43
1,2025-04-07 06:16:55,28.98,84.17,67.73
1,2025-04-07 06:16:56,28.98,84.17,69.65
1,2025-04-07 06:16:57,28.98,84.17,63.91
1,2025-04-07 06:16:58,28.98,84.17,64.16
1,2025-04-07 06:16:59,28.98,84.17,66.92
1,2025-04-07 06:17:00,28.98,84.17,68.99
1,2025-04-07 06:17:01,28.98,84.17,66.03
1,2025-04-07 06:17:02,28.98,84.17,63.58
1,2025-04-07 06:17:03,28.98,84.17,65.62
1,2025-04-07 06:17:04,28.98,84.17,63.98
1,2025-04-07 06:17:05,28.98,84.17,64.7
1,2025-04-07 06:17:06,28.98,84.16,65.43
1,2025-04-07 06:17:07,28.98,84.16,64.18
1,2025-04-07 06:17:08,28.98,84.16,64.48
1,2025-04-07 06:17:09,28.98,84.16,66.19
1,2025-04-07 06:17:10,28.98,84.16,66.47
1,2025-04-07 06:17:11,28.98,84.16,63.19
1,2025-04-07 06:17:12,28.98,84.16,66.83
1,2025-04-07 06:17:13,28.98,84.16,65.28
1,2025-04-07 06:17:14,28.98,84.16,67.48
1,2025-04-07 06:17:15,28.98,84.16,67.6
1,2025-04-07 06:17:16,28.98,84.16,64.95
1,2025-04-07 06:17:17,28.98,84.16,67.27
1,2025-04-07 06:17:18,28.98,84.16,64.37
1,2025-04-07 06:17:19,28.98,84.16,68.69
1,2025-04-07 06:17:20,28.98,84.16,64.44
1,2025-04-07 06:17:21,28.98,84.16,66.75
1,2025-04-07 06:17:22,28.98,84.16,65.66
1,2025-04-07 06:17:23,28.98,84.16,64.01
1,2025-04-07 06:17:24,28.98,84.16,67.84
1,2025-04-07 06:17:25,28.98,84.16,64.81
1,2025-04-07 06:17:26,28.98,84.16,62.64
1,2025-04-07 06:17:27,28.98,84.16,60.28
1,2025-04-07 06:17:28,28.98,84.16,64.29
1,2025-04-07 06:17:29,28.98,84.16,68.79
1,2025-04-07 06:17:30,28.98,84.16,68.56
1,2025-04-07 06:17:31,28.98,84.16,64.6
1,2025-04-07 06:17:32,28.98,84.16,65.29
1,2025-04-07 06:17:33,28.98,84.16,65.11
1,2025-04-07 06:17:34,28.98,84.16,63.37
1,2025-04-07 06:17:35,28.98,84.16,64.14
1,2025-04-07 06:17:36,28.98,84.16,68.0
1,2025-04-07 06:17:37,28.98,84.16,67.05
1,2025-04-07 06:17:38,28.98,84.16,66.59
1,2025-04-07 06:17:39,28.98,84.16,63.37
1,2025-04-07 06:17:40,28.98,84.16,66.24
